InvoiceNo,Customer ID,InvoiceDate,StockCode,Description,Category,Quantity,UnitPrice,Discount Applied Order,LineTotal
INV100436,141,14-03-2025,SKU003,Smartwatch,Electronics,2,124.93,FALSE,249.86
INV100436,141,14-03-2025,SKU020,Makeup Kit,Beauty & Personal Care,4,34.47,FALSE,137.88
INV100436,141,14-03-2025,SKU023,Camping Tent 2-Person,Sports & Outdoors,4,78.18,FALSE,312.72
INV100436,141,14-03-2025,SKU008,Denim Jeans,Apparel,4,44.28,FALSE,177.12
INV100436,141,14-03-2025,SKU028,Fountain Pen,Books & Stationery,4,17.59,FALSE,70.36
INV100437,141,22-03-2025,SKU004,USB-C Charging Cable,Electronics,5,9.96,FALSE,49.8
INV100437,141,22-03-2025,SKU009,Running Shoes,Apparel,2,67.89,FALSE,135.78
INV100438,141,29-03-2025,SKU021,Yoga Mat,Sports & Outdoors,1,23.07,FALSE,23.07
INV100438,141,29-03-2025,SKU023,Camping Tent 2-Person,Sports & Outdoors,2,70.03,FALSE,140.06
INV100439,141,08-04-2025,SKU027,Notebook Set (3-pack),Books & Stationery,3,9.54,FALSE,28.62
INV100439,141,08-04-2025,SKU018,Perfume 50ml,Beauty & Personal Care,5,46.09,FALSE,230.45
INV100440,141,18-05-2025,SKU022,Dumbbell Set 10kg,Sports & Outdoors,1,33.88,TRUE,33.88
INV100440,141,18-05-2025,SKU023,Camping Tent 2-Person,Sports & Outdoors,3,71.15,TRUE,213.45
INV100441,141,25-05-2025,SKU003,Smartwatch,Electronics,4,108.79,TRUE,435.16
INV100441,141,25-05-2025,SKU020,Makeup Kit,Beauty & Personal Care,1,33.19,TRUE,33.19
INV100441,141,25-05-2025,SKU007,Women's Summer Dress,Apparel,2,35.65,TRUE,71.3
INV100441,141,25-05-2025,SKU026,Bestselling Novel,Books & Stationery,2,13.01,TRUE,26.02
INV100442,141,04-06-2025,SKU012,Ceramic Dinner Set,Home & Kitchen,3,52,FALSE,156
INV100442,141,04-06-2025,SKU006,Men's Casual Shirt,Apparel,2,24.27,FALSE,48.54
INV100442,141,04-06-2025,SKU008,Denim Jeans,Apparel,2,45.87,FALSE,91.74
INV100442,141,04-06-2025,SKU011,Non-Stick Frying Pan,Home & Kitchen,5,22.17,FALSE,110.85
INV100442,141,04-06-2025,SKU002,Bluetooth Speaker,Electronics,4,36.87,FALSE,147.48
INV100443,141,28-06-2025,SKU028,Fountain Pen,Books & Stationery,4,18.04,FALSE,72.16
INV100443,141,28-06-2025,SKU004,USB-C Charging Cable,Electronics,2,10.22,FALSE,20.44
INV100443,141,28-06-2025,SKU022,Dumbbell Set 10kg,Sports & Outdoors,4,38.01,FALSE,152.04
INV100444,141,31-07-2025,SKU021,Yoga Mat,Sports & Outdoors,3,21.69,FALSE,65.07
INV100444,141,31-07-2025,SKU012,Ceramic Dinner Set,Home & Kitchen,3,55.77,FALSE,167.31
INV100445,142,09-01-2026,SKU015,Cotton Bedsheet Set,Home & Kitchen,1,32.48,FALSE,32.48
INV100446,142,09-04-2026,SKU022,Dumbbell Set 10kg,Sports & Outdoors,2,39.28,FALSE,78.56
INV100446,142,09-04-2026,SKU021,Yoga Mat,Sports & Outdoors,2,21.1,FALSE,42.2
INV100446,142,09-04-2026,SKU018,Perfume 50ml,Beauty & Personal Care,3,41.6,FALSE,124.8
INV100446,142,09-04-2026,SKU006,Men's Casual Shirt,Apparel,5,23.83,FALSE,119.15
INV100447,142,20-05-2026,SKU004,USB-C Charging Cable,Electronics,3,9.7,FALSE,29.1
INV100447,142,20-05-2026,SKU009,Running Shoes,Apparel,2,60.65,FALSE,121.3
INV100447,142,20-05-2026,SKU027,Notebook Set (3-pack),Books & Stationery,3,8.87,FALSE,26.61
INV100447,142,20-05-2026,SKU026,Bestselling Novel,Books & Stationery,1,14.84,FALSE,14.84
INV100447,142,20-05-2026,SKU024,Cycling Helmet,Sports & Outdoors,3,27.66,FALSE,82.98
INV100448,142,19-07-2026,SKU013,LED Desk Lamp,Home & Kitchen,5,19.11,FALSE,95.55
INV100449,142,22-07-2026,SKU016,Moisturizing Face Cream,Beauty & Personal Care,2,15.78,FALSE,31.56
INV100449,142,22-07-2026,SKU019,Electric Toothbrush,Beauty & Personal Care,2,19.07,FALSE,38.14
INV100450,143,10-08-2025,SKU019,Electric Toothbrush,Beauty & Personal Care,3,18.98,FALSE,56.94
INV100451,143,29-08-2025,SKU015,Cotton Bedsheet Set,Home & Kitchen,4,27.62,TRUE,110.48
INV100451,143,29-08-2025,SKU006,Men's Casual Shirt,Apparel,4,18.63,TRUE,74.52
INV100451,143,29-08-2025,SKU029,Desk Organizer,Books & Stationery,2,11.28,TRUE,22.56
INV100451,143,29-08-2025,SKU010,Winter Jacket,Apparel,4,72.91,TRUE,291.64
INV100452,143,01-11-2025,SKU021,Yoga Mat,Sports & Outdoors,2,20.4,FALSE,40.8
INV100452,143,01-11-2025,SKU008,Denim Jeans,Apparel,2,41.57,FALSE,83.14
INV100453,143,04-11-2025,SKU022,Dumbbell Set 10kg,Sports & Outdoors,1,40.46,FALSE,40.46
INV100454,143,07-02-2026,SKU001,Wireless Earbuds,Electronics,4,43.03,TRUE,172.12
INV100454,143,07-02-2026,SKU015,Cotton Bedsheet Set,Home & Kitchen,2,30.65,TRUE,61.3
INV100455,143,31-05-2026,SKU022,Dumbbell Set 10kg,Sports & Outdoors,4,41.64,FALSE,166.56
INV100455,143,31-05-2026,SKU019,Electric Toothbrush,Beauty & Personal Care,5,20.8,FALSE,104
INV100455,143,31-05-2026,SKU016,Moisturizing Face Cream,Beauty & Personal Care,5,16.89,FALSE,84.45
INV100455,143,31-05-2026,SKU030,Sketchbook,Books & Stationery,5,10.36,FALSE,51.8
INV100456,143,05-06-2026,SKU013,LED Desk Lamp,Home & Kitchen,5,17.92,FALSE,89.6
INV100456,143,05-06-2026,SKU001,Wireless Earbuds,Electronics,1,50.11,FALSE,50.11
INV100456,143,05-06-2026,SKU010,Winter Jacket,Apparel,4,95.04,FALSE,380.16
INV100456,143,05-06-2026,SKU014,Memory Foam Pillow,Home & Kitchen,1,31.52,FALSE,31.52
INV100456,143,05-06-2026,SKU030,Sketchbook,Books & Stationery,3,10.47,FALSE,31.41
INV100457,143,14-06-2026,SKU024,Cycling Helmet,Sports & Outdoors,1,25.71,TRUE,25.71
INV100457,143,14-06-2026,SKU016,Moisturizing Face Cream,Beauty & Personal Care,4,14.12,TRUE,56.48
INV100457,143,14-06-2026,SKU012,Ceramic Dinner Set,Home & Kitchen,3,46.17,TRUE,138.51
INV100457,143,14-06-2026,SKU006,Men's Casual Shirt,Apparel,3,19.61,TRUE,58.83
INV100457,143,14-06-2026,SKU004,USB-C Charging Cable,Electronics,4,7.96,TRUE,31.84
INV100458,143,28-06-2026,SKU023,Camping Tent 2-Person,Sports & Outdoors,4,74.28,FALSE,297.12
INV100458,143,28-06-2026,SKU017,Hair Dryer,Beauty & Personal Care,4,26.6,FALSE,106.4
INV100458,143,28-06-2026,SKU011,Non-Stick Frying Pan,Home & Kitchen,2,24.3,FALSE,48.6
INV100458,143,28-06-2026,SKU015,Cotton Bedsheet Set,Home & Kitchen,5,32.7,FALSE,163.5
INV100458,143,28-06-2026,SKU004,USB-C Charging Cable,Electronics,3,10.34,FALSE,31.02
INV100459,143,01-07-2026,SKU026,Bestselling Novel,Books & Stationery,4,13.32,FALSE,53.28
INV100459,143,01-07-2026,SKU006,Men's Casual Shirt,Apparel,2,23.33,FALSE,46.66
INV100460,143,26-07-2026,SKU002,Bluetooth Speaker,Electronics,1,34.79,FALSE,34.79
INV100460,143,26-07-2026,SKU019,Electric Toothbrush,Beauty & Personal Care,4,19.49,FALSE,77.96
INV100460,143,26-07-2026,SKU023,Camping Tent 2-Person,Sports & Outdoors,3,72.33,FALSE,216.99
INV100460,143,26-07-2026,SKU028,Fountain Pen,Books & Stationery,2,18.15,FALSE,36.3
INV100461,144,07-01-2025,SKU002,Bluetooth Speaker,Electronics,3,36.13,FALSE,108.39
INV100462,144,11-01-2025,SKU001,Wireless Earbuds,Electronics,5,53.68,FALSE,268.4
INV100462,144,11-01-2025,SKU018,Perfume 50ml,Beauty & Personal Care,4,40.14,FALSE,160.56
INV100462,144,11-01-2025,SKU019,Electric Toothbrush,Beauty & Personal Care,3,21.37,FALSE,64.11
INV100462,144,11-01-2025,SKU012,Ceramic Dinner Set,Home & Kitchen,5,52.58,FALSE,262.9
INV100463,144,17-01-2025,SKU027,Notebook Set (3-pack),Books & Stationery,4,9.65,FALSE,38.6
INV100463,144,17-01-2025,SKU013,LED Desk Lamp,Home & Kitchen,5,16.92,FALSE,84.6
INV100464,144,20-01-2025,SKU029,Desk Organizer,Books & Stationery,4,14.32,FALSE,57.28
INV100464,144,20-01-2025,SKU007,Women's Summer Dress,Apparel,4,38.87,FALSE,155.48
INV100464,144,20-01-2025,SKU025,Water Bottle 1L,Sports & Outdoors,1,11.33,FALSE,11.33
INV100464,144,20-01-2025,SKU026,Bestselling Novel,Books & Stationery,1,14.13,FALSE,14.13
INV100464,144,20-01-2025,SKU001,Wireless Earbuds,Electronics,1,51.18,FALSE,51.18
INV100465,144,16-02-2025,SKU008,Denim Jeans,Apparel,4,44.38,FALSE,177.52
INV100465,144,16-02-2025,SKU015,Cotton Bedsheet Set,Home & Kitchen,1,32.28,FALSE,32.28
INV100465,144,16-02-2025,SKU002,Bluetooth Speaker,Electronics,2,33.35,FALSE,66.7
INV100465,144,16-02-2025,SKU030,Sketchbook,Books & Stationery,1,9.48,FALSE,9.48
INV100466,144,11-04-2025,SKU024,Cycling Helmet,Sports & Outdoors,1,27.4,FALSE,27.4
INV100466,144,11-04-2025,SKU001,Wireless Earbuds,Electronics,3,51.03,FALSE,153.09
INV100467,144,31-05-2025,SKU015,Cotton Bedsheet Set,Home & Kitchen,5,36.66,FALSE,183.3
INV100467,144,31-05-2025,SKU013,LED Desk Lamp,Home & Kitchen,5,16.95,FALSE,84.75
INV100467,144,31-05-2025,SKU016,Moisturizing Face Cream,Beauty & Personal Care,3,16.15,FALSE,48.45
INV100467,144,31-05-2025,SKU019,Electric Toothbrush,Beauty & Personal Care,2,19.77,FALSE,39.54
INV100468,144,30-06-2025,SKU005,Laptop Sleeve,Electronics,2,19.76,FALSE,39.52
INV100469,144,01-08-2025,SKU028,Fountain Pen,Books & Stationery,1,17.92,FALSE,17.92
INV100470,144,24-08-2025,SKU020,Makeup Kit,Beauty & Personal Care,4,37.75,FALSE,151
INV100470,144,24-08-2025,SKU004,USB-C Charging Cable,Electronics,1,9.24,FALSE,9.24
INV100470,144,24-08-2025,SKU022,Dumbbell Set 10kg,Sports & Outdoors,3,41.42,FALSE,124.26
INV100470,144,24-08-2025,SKU006,Men's Casual Shirt,Apparel,2,24.07,FALSE,48.14
INV100471,144,21-09-2025,SKU020,Makeup Kit,Beauty & Personal Care,2,39.57,FALSE,79.14
INV100471,144,21-09-2025,SKU027,Notebook Set (3-pack),Books & Stationery,4,8.96,FALSE,35.84
INV100471,144,21-09-2025,SKU010,Winter Jacket,Apparel,4,91.73,FALSE,366.92
INV100472,144,04-11-2025,SKU022,Dumbbell Set 10kg,Sports & Outdoors,3,38.65,FALSE,115.95
INV100472,144,04-11-2025,SKU020,Makeup Kit,Beauty & Personal Care,3,36.63,FALSE,109.89
INV100472,144,04-11-2025,SKU002,Bluetooth Speaker,Electronics,4,32.41,FALSE,129.64
INV100472,144,04-11-2025,SKU011,Non-Stick Frying Pan,Home & Kitchen,4,24.08,FALSE,96.32
INV100473,144,02-05-2026,SKU005,Laptop Sleeve,Electronics,2,20.45,FALSE,40.9
INV100473,144,02-05-2026,SKU002,Bluetooth Speaker,Electronics,4,35.84,FALSE,143.36
INV100473,144,02-05-2026,SKU017,Hair Dryer,Beauty & Personal Care,1,30.05,FALSE,30.05
INV100474,145,17-01-2026,SKU013,LED Desk Lamp,Home & Kitchen,2,17.18,FALSE,34.36
INV100474,145,17-01-2026,SKU024,Cycling Helmet,Sports & Outdoors,2,28.7,FALSE,57.4
INV100474,145,17-01-2026,SKU007,Women's Summer Dress,Apparel,5,41.31,FALSE,206.55
INV100474,145,17-01-2026,SKU011,Non-Stick Frying Pan,Home & Kitchen,3,22.88,FALSE,68.64
INV100475,145,27-02-2026,SKU008,Denim Jeans,Apparel,1,43.86,FALSE,43.86
INV100476,145,15-04-2026,SKU022,Dumbbell Set 10kg,Sports & Outdoors,1,34.38,TRUE,34.38
INV100476,145,15-04-2026,SKU024,Cycling Helmet,Sports & Outdoors,2,24.33,TRUE,48.66
INV100477,145,29-04-2026,SKU003,Smartwatch,Electronics,5,124.77,TRUE,623.85
INV100478,145,26-06-2026,SKU009,Running Shoes,Apparel,3,48.28,TRUE,144.84
INV100479,146,23-12-2025,SKU023,Camping Tent 2-Person,Sports & Outdoors,2,70.7,FALSE,141.4
INV100479,146,23-12-2025,SKU024,Cycling Helmet,Sports & Outdoors,5,29.06,FALSE,145.3
INV100479,146,23-12-2025,SKU029,Desk Organizer,Books & Stationery,4,15.05,FALSE,60.2
INV100480,146,27-12-2025,SKU024,Cycling Helmet,Sports & Outdoors,5,28.11,FALSE,140.55
INV100480,146,27-12-2025,SKU026,Bestselling Novel,Books & Stationery,4,13.77,FALSE,55.08
INV100480,146,27-12-2025,SKU005,Laptop Sleeve,Electronics,5,19.01,FALSE,95.05
INV100480,146,27-12-2025,SKU002,Bluetooth Speaker,Electronics,1,32.99,FALSE,32.99
INV100480,146,27-12-2025,SKU028,Fountain Pen,Books & Stationery,4,17.55,FALSE,70.2
INV100481,146,13-03-2026,SKU006,Men's Casual Shirt,Apparel,3,24.49,FALSE,73.47
INV100481,146,13-03-2026,SKU027,Notebook Set (3-pack),Books & Stationery,3,9.44,FALSE,28.32
INV100481,146,13-03-2026,SKU019,Electric Toothbrush,Beauty & Personal Care,4,21.21,FALSE,84.84
INV100481,146,13-03-2026,SKU023,Camping Tent 2-Person,Sports & Outdoors,3,78.83,FALSE,236.49
INV100481,146,13-03-2026,SKU005,Laptop Sleeve,Electronics,3,20.03,FALSE,60.09
INV100482,146,21-04-2026,SKU028,Fountain Pen,Books & Stationery,5,16.68,FALSE,83.4
INV100483,146,24-04-2026,SKU004,USB-C Charging Cable,Electronics,2,9.68,FALSE,19.36
INV100483,146,24-04-2026,SKU012,Ceramic Dinner Set,Home & Kitchen,3,55.38,FALSE,166.14
INV100483,146,24-04-2026,SKU030,Sketchbook,Books & Stationery,3,10.25,FALSE,30.75
INV100483,146,24-04-2026,SKU010,Winter Jacket,Apparel,4,85.93,FALSE,343.72
INV100483,146,24-04-2026,SKU003,Smartwatch,Electronics,3,137.62,FALSE,412.86
INV100484,146,10-06-2026,SKU018,Perfume 50ml,Beauty & Personal Care,2,40.98,FALSE,81.96
INV100485,146,17-07-2026,SKU010,Winter Jacket,Apparel,3,90.52,FALSE,271.56
INV100485,146,17-07-2026,SKU030,Sketchbook,Books & Stationery,4,9.41,FALSE,37.64
INV100485,146,17-07-2026,SKU013,LED Desk Lamp,Home & Kitchen,5,19.17,FALSE,95.85
INV100485,146,17-07-2026,SKU005,Laptop Sleeve,Electronics,4,20.27,FALSE,81.08
INV100485,146,17-07-2026,SKU027,Notebook Set (3-pack),Books & Stationery,3,9,FALSE,27
INV100486,147,19-02-2025,SKU024,Cycling Helmet,Sports & Outdoors,5,24.6,TRUE,123
INV100486,147,19-02-2025,SKU015,Cotton Bedsheet Set,Home & Kitchen,1,31.78,TRUE,31.78
INV100486,147,19-02-2025,SKU023,Camping Tent 2-Person,Sports & Outdoors,5,71.03,TRUE,355.15
INV100487,147,02-03-2025,SKU009,Running Shoes,Apparel,2,51.07,TRUE,102.14
INV100488,148,04-12-2024,SKU010,Winter Jacket,Apparel,2,84.09,FALSE,168.18
INV100488,148,04-12-2024,SKU018,Perfume 50ml,Beauty & Personal Care,3,40.64,FALSE,121.92
INV100488,148,04-12-2024,SKU027,Notebook Set (3-pack),Books & Stationery,3,8.89,FALSE,26.67
INV100489,148,24-02-2025,SKU025,Water Bottle 1L,Sports & Outdoors,4,11.31,FALSE,45.24
INV100490,148,07-03-2025,SKU011,Non-Stick Frying Pan,Home & Kitchen,3,21.88,FALSE,65.64
INV100490,148,07-03-2025,SKU027,Notebook Set (3-pack),Books & Stationery,3,8.56,FALSE,25.68
INV100490,148,07-03-2025,SKU020,Makeup Kit,Beauty & Personal Care,1,34.35,FALSE,34.35
INV100490,148,07-03-2025,SKU018,Perfume 50ml,Beauty & Personal Care,4,42.95,FALSE,171.8
INV100490,148,07-03-2025,SKU002,Bluetooth Speaker,Electronics,1,35.84,FALSE,35.84
INV100491,148,02-07-2025,SKU018,Perfume 50ml,Beauty & Personal Care,3,43.55,FALSE,130.65
INV100491,148,02-07-2025,SKU006,Men's Casual Shirt,Apparel,3,23.93,FALSE,71.79
INV100492,148,15-10-2025,SKU018,Perfume 50ml,Beauty & Personal Care,2,41.06,FALSE,82.12
INV100493,148,15-02-2026,SKU005,Laptop Sleeve,Electronics,3,21.56,FALSE,64.68
INV100494,148,14-03-2026,SKU027,Notebook Set (3-pack),Books & Stationery,5,8.88,FALSE,44.4
INV100494,148,14-03-2026,SKU018,Perfume 50ml,Beauty & Personal Care,5,40.11,FALSE,200.55
INV100494,148,14-03-2026,SKU014,Memory Foam Pillow,Home & Kitchen,5,28.73,FALSE,143.65
INV100495,148,12-05-2026,SKU009,Running Shoes,Apparel,1,60.78,FALSE,60.78
INV100495,148,12-05-2026,SKU025,Water Bottle 1L,Sports & Outdoors,5,11.68,FALSE,58.4
INV100496,148,17-05-2026,SKU027,Notebook Set (3-pack),Books & Stationery,1,9.3,FALSE,9.3
INV100496,148,17-05-2026,SKU014,Memory Foam Pillow,Home & Kitchen,2,31.68,FALSE,63.36
INV100496,148,17-05-2026,SKU017,Hair Dryer,Beauty & Personal Care,2,26.83,FALSE,53.66
INV100497,148,13-06-2026,SKU028,Fountain Pen,Books & Stationery,3,16.98,FALSE,50.94
INV100497,148,13-06-2026,SKU015,Cotton Bedsheet Set,Home & Kitchen,1,33.04,FALSE,33.04
INV100498,148,27-07-2026,SKU016,Moisturizing Face Cream,Beauty & Personal Care,2,15.39,FALSE,30.78
INV100498,148,27-07-2026,SKU015,Cotton Bedsheet Set,Home & Kitchen,4,33.16,FALSE,132.64
INV100498,148,27-07-2026,SKU011,Non-Stick Frying Pan,Home & Kitchen,1,21.31,FALSE,21.31
INV100499,149,26-07-2025,SKU015,Cotton Bedsheet Set,Home & Kitchen,4,31.79,TRUE,127.16
INV100499,149,26-07-2025,SKU018,Perfume 50ml,Beauty & Personal Care,2,36.29,TRUE,72.58
INV100500,149,17-08-2025,SKU019,Electric Toothbrush,Beauty & Personal Care,3,18.82,FALSE,56.46
INV100501,149,30-08-2025,SKU030,Sketchbook,Books & Stationery,5,9.61,FALSE,48.05
INV100501,149,30-08-2025,SKU002,Bluetooth Speaker,Electronics,4,33.67,FALSE,134.68
INV100501,149,30-08-2025,SKU019,Electric Toothbrush,Beauty & Personal Care,2,19.56,FALSE,39.12
INV100501,149,30-08-2025,SKU026,Bestselling Novel,Books & Stationery,1,15,FALSE,15
INV100502,149,02-09-2025,SKU016,Moisturizing Face Cream,Beauty & Personal Care,4,15.86,FALSE,63.44
INV100502,149,02-09-2025,SKU004,USB-C Charging Cable,Electronics,4,10.55,FALSE,42.2
INV100502,149,02-09-2025,SKU003,Smartwatch,Electronics,5,125.69,FALSE,628.45
INV100502,149,02-09-2025,SKU022,Dumbbell Set 10kg,Sports & Outdoors,2,39.32,FALSE,78.64
INV100503,149,30-09-2025,SKU014,Memory Foam Pillow,Home & Kitchen,5,30.97,FALSE,154.85
INV100503,149,30-09-2025,SKU010,Winter Jacket,Apparel,4,91.23,FALSE,364.92
INV100503,149,30-09-2025,SKU030,Sketchbook,Books & Stationery,1,9.38,FALSE,9.38
INV100503,149,30-09-2025,SKU011,Non-Stick Frying Pan,Home & Kitchen,1,22.19,FALSE,22.19
INV100503,149,30-09-2025,SKU025,Water Bottle 1L,Sports & Outdoors,4,12.36,FALSE,49.44
INV100504,149,28-10-2025,SKU028,Fountain Pen,Books & Stationery,3,14.44,TRUE,43.32
INV100504,149,28-10-2025,SKU002,Bluetooth Speaker,Electronics,4,28.55,TRUE,114.2
INV100504,149,28-10-2025,SKU010,Winter Jacket,Apparel,1,76.3,TRUE,76.3
INV100504,149,28-10-2025,SKU017,Hair Dryer,Beauty & Personal Care,1,24.67,TRUE,24.67
INV100504,149,28-10-2025,SKU008,Denim Jeans,Apparel,3,36.59,TRUE,109.77
INV100505,149,19-11-2025,SKU026,Bestselling Novel,Books & Stationery,3,12.66,TRUE,37.98
INV100505,149,19-11-2025,SKU005,Laptop Sleeve,Electronics,1,17.55,TRUE,17.55
INV100505,149,19-11-2025,SKU012,Ceramic Dinner Set,Home & Kitchen,2,51.23,TRUE,102.46
INV100506,149,09-12-2025,SKU005,Laptop Sleeve,Electronics,1,18.96,FALSE,18.96
INV100506,149,09-12-2025,SKU028,Fountain Pen,Books & Stationery,1,15.91,FALSE,15.91
INV100507,149,08-01-2026,SKU030,Sketchbook,Books & Stationery,3,9.54,FALSE,28.62
INV100507,149,08-01-2026,SKU002,Bluetooth Speaker,Electronics,1,34,FALSE,34
INV100507,149,08-01-2026,SKU015,Cotton Bedsheet Set,Home & Kitchen,2,35.67,FALSE,71.34
INV100507,149,08-01-2026,SKU017,Hair Dryer,Beauty & Personal Care,3,28.83,FALSE,86.49
INV100508,149,12-01-2026,SKU018,Perfume 50ml,Beauty & Personal Care,3,34.74,TRUE,104.22
INV100508,149,12-01-2026,SKU015,Cotton Bedsheet Set,Home & Kitchen,3,31.09,TRUE,93.27
INV100508,149,12-01-2026,SKU020,Makeup Kit,Beauty & Personal Care,4,31.9,TRUE,127.6
INV100509,149,23-01-2026,SKU008,Denim Jeans,Apparel,4,45.12,FALSE,180.48
INV100510,149,18-03-2026,SKU011,Non-Stick Frying Pan,Home & Kitchen,5,22.99,FALSE,114.95
INV100510,149,18-03-2026,SKU023,Camping Tent 2-Person,Sports & Outdoors,4,78.2,FALSE,312.8
INV100511,149,21-03-2026,SKU014,Memory Foam Pillow,Home & Kitchen,2,29.12,FALSE,58.24
INV100511,149,21-03-2026,SKU030,Sketchbook,Books & Stationery,5,9.96,FALSE,49.8
INV100512,149,05-06-2026,SKU004,USB-C Charging Cable,Electronics,3,9.81,FALSE,29.43
INV100512,149,05-06-2026,SKU020,Makeup Kit,Beauty & Personal Care,5,39.93,FALSE,199.65
INV100512,149,05-06-2026,SKU029,Desk Organizer,Books & Stationery,4,15.04,FALSE,60.16
INV100512,149,05-06-2026,SKU016,Moisturizing Face Cream,Beauty & Personal Care,1,15.94,FALSE,15.94
INV100513,149,11-07-2026,SKU016,Moisturizing Face Cream,Beauty & Personal Care,4,16.31,FALSE,65.24
INV100513,149,11-07-2026,SKU020,Makeup Kit,Beauty & Personal Care,4,36.56,FALSE,146.24
INV100513,149,11-07-2026,SKU025,Water Bottle 1L,Sports & Outdoors,1,12.01,FALSE,12.01
INV100514,149,21-07-2026,SKU013,LED Desk Lamp,Home & Kitchen,1,19.01,FALSE,19.01
INV100514,149,21-07-2026,SKU019,Electric Toothbrush,Beauty & Personal Care,4,20.94,FALSE,83.76
INV100514,149,21-07-2026,SKU030,Sketchbook,Books & Stationery,4,9.81,FALSE,39.24
INV100515,150,01-10-2024,SKU015,Cotton Bedsheet Set,Home & Kitchen,4,33.76,FALSE,135.04
INV100515,150,01-10-2024,SKU022,Dumbbell Set 10kg,Sports & Outdoors,3,42.29,FALSE,126.87
INV100516,150,05-10-2024,SKU022,Dumbbell Set 10kg,Sports & Outdoors,1,38.38,FALSE,38.38
INV100516,150,05-10-2024,SKU029,Desk Organizer,Books & Stationery,4,13.84,FALSE,55.36
INV100517,150,14-10-2024,SKU010,Winter Jacket,Apparel,2,89.41,FALSE,178.82
INV100517,150,14-10-2024,SKU026,Bestselling Novel,Books & Stationery,3,15.02,FALSE,45.06
INV100517,150,14-10-2024,SKU019,Electric Toothbrush,Beauty & Personal Care,2,21.58,FALSE,43.16
INV100517,150,14-10-2024,SKU024,Cycling Helmet,Sports & Outdoors,4,28.04,FALSE,112.16
INV100517,150,14-10-2024,SKU005,Laptop Sleeve,Electronics,4,20.17,FALSE,80.68
INV100518,150,17-10-2024,SKU013,LED Desk Lamp,Home & Kitchen,4,19.39,FALSE,77.56
INV100518,150,17-10-2024,SKU019,Electric Toothbrush,Beauty & Personal Care,5,21.27,FALSE,106.35
INV100518,150,17-10-2024,SKU022,Dumbbell Set 10kg,Sports & Outdoors,4,41.43,FALSE,165.72
INV100518,150,17-10-2024,SKU017,Hair Dryer,Beauty & Personal Care,4,28.88,FALSE,115.52
INV100519,150,17-12-2024,SKU018,Perfume 50ml,Beauty & Personal Care,3,45.87,FALSE,137.61
INV100520,150,05-02-2025,SKU027,Notebook Set (3-pack),Books & Stationery,4,8.46,FALSE,33.84
INV100520,150,05-02-2025,SKU005,Laptop Sleeve,Electronics,1,18.61,FALSE,18.61
INV100520,150,05-02-2025,SKU012,Ceramic Dinner Set,Home & Kitchen,5,51.3,FALSE,256.5
INV100520,150,05-02-2025,SKU009,Running Shoes,Apparel,3,67.32,FALSE,201.96
INV100520,150,05-02-2025,SKU022,Dumbbell Set 10kg,Sports & Outdoors,5,42.14,FALSE,210.7
INV100521,150,22-02-2025,SKU029,Desk Organizer,Books & Stationery,2,15.04,FALSE,30.08
INV100521,150,22-02-2025,SKU008,Denim Jeans,Apparel,5,47.76,FALSE,238.8
INV100521,150,22-02-2025,SKU007,Women's Summer Dress,Apparel,1,37.91,FALSE,37.91
INV100522,150,06-04-2025,SKU029,Desk Organizer,Books & Stationery,4,15.72,FALSE,62.88
INV100522,150,06-04-2025,SKU008,Denim Jeans,Apparel,2,42.15,FALSE,84.3
INV100522,150,06-04-2025,SKU018,Perfume 50ml,Beauty & Personal Care,1,44.68,FALSE,44.68
INV100522,150,06-04-2025,SKU007,Women's Summer Dress,Apparel,4,41.6,FALSE,166.4
INV100522,150,06-04-2025,SKU012,Ceramic Dinner Set,Home & Kitchen,2,51.13,FALSE,102.26
INV100523,150,04-07-2025,SKU014,Memory Foam Pillow,Home & Kitchen,3,28.56,FALSE,85.68
INV100524,150,11-07-2025,SKU027,Notebook Set (3-pack),Books & Stationery,2,8.92,FALSE,17.84
INV100524,150,11-07-2025,SKU001,Wireless Earbuds,Electronics,2,46.9,FALSE,93.8
INV100524,150,11-07-2025,SKU013,LED Desk Lamp,Home & Kitchen,3,17.08,FALSE,51.24
INV100524,150,11-07-2025,SKU002,Bluetooth Speaker,Electronics,3,35.99,FALSE,107.97
INV100525,150,30-07-2025,SKU023,Camping Tent 2-Person,Sports & Outdoors,1,77.2,FALSE,77.2
INV100525,150,30-07-2025,SKU011,Non-Stick Frying Pan,Home & Kitchen,5,21.82,FALSE,109.1
INV100526,150,03-08-2025,SKU027,Notebook Set (3-pack),Books & Stationery,4,8.49,FALSE,33.96
INV100526,150,03-08-2025,SKU025,Water Bottle 1L,Sports & Outdoors,2,11.45,FALSE,22.9
INV100527,150,06-08-2025,SKU018,Perfume 50ml,Beauty & Personal Care,4,40.76,FALSE,163.04
INV100527,150,06-08-2025,SKU007,Women's Summer Dress,Apparel,4,40.35,FALSE,161.4
INV100527,150,06-08-2025,SKU010,Winter Jacket,Apparel,3,96.85,FALSE,290.55
INV100528,150,13-08-2025,SKU004,USB-C Charging Cable,Electronics,1,10.36,FALSE,10.36
